agency_cd	site_no	datetime	115575_00010_00001	115575_00010_00001_cd	115576_00010_00002	115576_00010_00002_cd	115577_00010_00003	115577_00010_00003_cd	115578_00400_00001	115578_00400_00001_cd	115579_00400_00002	115579_00400_00002_cd	115581_00400_00008	115581_00400_00008_cd	115582_00095_00001	115582_00095_00001_cd	115583_00095_00002	115583_00095_00002_cd	115584_00095_00003	115584_00095_00003_cd	115585_00300_00001	115585_00300_00001_cd	115586_00300_00002	115586_00300_00002_cd	115587_00300_00003	115587_00300_00003_cd	115588_62625_00001	115588_62625_00001_cd	115589_62625_00002	115589_62625_00002_cd	115590_62625_00003	115590_62625_00003_cd	115591_00036_00003	115591_00036_00003_cd	115592_00052_00001	115592_00052_00001_cd	115593_00052_00002	115593_00052_00002_cd	115594_00052_00003	115594_00052_00003_cd	115595_00020_00001	115595_00020_00001_cd	115596_00020_00002	115596_00020_00002_cd	115597_00020_00003	115597_00020_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422622122004000	2016-09-17	16.4	A	15.2	A	16.0	A	8.5	A	7.4	A	8.4	A	124	A	120	A	121	A	9.0	A	4.1	A	7.6	A	9.18	A	0.0	A	3.29	A	183	A	80.3	A	37.5	A	60.8	A	22.2	A	10.4	A	16.5	A
USGS	422622122004000	2016-09-18	16.8	A	15.8	A	16.3	A	8.5	A	8.2	A	8.3	A	122	A	120	A	121	A	8.9	A	6.6	A	8.1	A	9.04	A	0.19	A	4.49	A	232	A	84.7	A	50.8	A	67.0	A	21.4	A	13.2	A	17.7	A
USGS	422622122004000	2016-09-19	16.9	A	15.6	A	16.2	A	8.3	A	7.3	A	7.7	A	128	A	121	A	123	A	8.3	A	3.5	A	6.4	A	8.75	A	0.46	A	3.60	A	205	A	92.3	A	28.6	A	68.0	A	20.8	A	10.1	A	15.1	A
USGS	422622122004000	2016-09-20	16.9	A	15.8	A	16.4	A	8.3	A	7.5	A	8.0	A	124	A	121	A	122	A	8.4	A	4.7	A	6.9	A	9.74	A	0.0	A	3.55	A	261	A	83.0	A	27.9	A	62.1	A	17.7	A	8.6	A	12.7	A
USGS	422622122004000	2016-09-21	16.5	A	15.3	A	15.8	A	8.4	A	7.4	A	8.1	A	123	A	121	A	122	A	9.0	A	4.8	A	7.0	A	10.19	A	0.0	A	4.64	A	240	A	85.5	A	46.7	A	68.0	A	14.8	A	7.3	A	10.6	A
USGS	422622122004000	2016-09-22	15.3	A	13.9	A	14.7	A	8.3	A	7.6	A	8.0	A	123	A	122	A	122	A	8.8	A	6.8	A	8.0	A	10.70	A	1.48	A	5.47	A	249	A	88.6	A	56.6	A	74.8	A	11.6	A	6.0	A	8.5	A
USGS	422622122004000	2016-09-23	14.0	A	13.6	A	13.8	A	8.2	A	7.8	A	8.0	A	123	A	122	A	122	A	9.0	A	7.5	A	8.1	A	6.41	A	0.0	A	2.93	A	163	A	93.3	A	48.2	A	83.4	A	12.0	A	3.6	A	8.7	A
USGS	422622122004000	2016-09-24	13.9	A	13.4	A	13.6	A	8.2	A	7.5	A	8.0	A	124	A	122	A	122	A	9.0	A	5.8	A	7.8	A	4.26	A	0.0	A	2.04	A	199	A	95.9	A	59.9	A	83.9	A	18.8	A	7.0	A	10.5	A
USGS	422622122004000	2016-09-25	14.1	A	13.7	A	13.8	A	8.2	A	7.6	A	7.8	A	123	A	122	A	122	A	8.6	A	6.1	A	7.4	A	4.38	A	0.0	A	1.58	A	188	A	89.4	A	28.6	A	69.1	A	25.3	A	7.5	A	14.4	A
USGS	422622122004000	2016-09-26	14.5	A	13.9	A	14.1	A	8.3	A	7.4	A	7.8	A	124	A	122	A	122	A	9.3	A	5.7	A	7.5	A	5.31	A	0.0	A	1.92	A	208	A	87.8	A	20.2	A	66.7	A	26.8	A	9.9	A	16.2	A
USGS	422622122004000	2016-09-27	15.7	A	14.3	A	14.9	A	8.4	A	7.6	A	8.1	A	123	A	122	A	122	A	10.0	A	7.1	A	8.7	A	6.22	A	0.0	A	2.10	A	176	A	86.2	A	20.3	A	67.6	A	26.0	A	9.7	A	16.5	A
USGS	422622122004000	2016-09-28	16.2	A	15.1	A	15.5	A	8.4	A	7.8	A	8.1	A	123	A	122	A	122	A	9.6	A	7.6	A	8.6	A	7.03	A	0.0	A	2.64	A	188	A	88.3	A	37.5	A	69.1	A	23.9	A	10.5	A	16.4	A
USGS	422622122004000	2016-09-29	16.1	A	14.8	A	15.5	A	8.1	A	7.4	A	7.8	A	124	A	123	A	123	A	8.5	A	5.8	A	7.3	A	9.05	A	0.12	A	3.83	A	206	A	92.1	A	27.8	A	66.1	A	23.1	A	9.6	A	15.3	A
USGS	422622122004000	2016-09-30	15.8	A	14.8	A	15.3	A	7.9	A	7.3	A	7.6	A	124	A	123	A	123	A	8.2	A	5.6	A	7.0	A	10.45	A	0.0	A	4.90	A	227	A	84.5	A	33.6	A	62.8	A	17.6	A	7.4	A	12.0	A
USGS	422622122004000	2016-10-01	14.8	A	13.7	A	14.3	A	7.8	A	7.4	A	7.7	A	123	A	122	A	122	A	8.3	A	6.3	A	7.5	A	8.53	A	0.28	A	4.66	A	200	A	87.4	A	45.8	A	69.3	A	12.4	A	4.4	A	8.4	A
USGS	422622122004000	2016-10-02	14.2	A	12.7	A	13.7	A	7.7	A	7.4	A	7.6	A	122	A	121	A	122	A	7.8	A	6.2	A	7.2	A	10.88	A	0.01	A	4.01	A	204	A	93.8	A	59.3	A	84.0	A	7.9	A	3.1	A	4.9	A
USGS	422622122004000	2016-10-03	12.7	A	11.7	A	12.2	A	7.5	A	7.2	A	7.4	A	122	A	121	A	121	A	8.2	A	6.7	A	7.4	A	8.57	A	0.0	A	4.23	A	154	A	93.9	A	73.3	A	87.9	A	6.7	A	2.7	A	5.0	A
USGS	422622122004000	2016-10-04	12.0	A	11.4	A	11.6	A	7.6	A	7.2	A	7.4	A	121	A	120	A	121	A	8.7	A	6.6	A	7.8	A	9.72	A	0.72	A	4.79	A	215	A	91.2	A	64.0	A	81.9	A	9.5	A	5.2	A	6.9	A
USGS	422622122004000	2016-10-05																									9.16	A	0.0	A	4.48	A	225	A	88.3	A	71.7	A	81.4	A	9.1	A	5.5	A	7.0	A
USGS	422622122004000	2016-10-06																									4.87	A	0.0	A	2.37	A	154	A	95.1	A	53.8	A	79.9	A	13.7	A	2.8	A	7.9	A
USGS	422622122004000	2016-10-07																									5.58	A	0.0	A	1.99	A	157	A	94.5	A	69.3	A	80.9	A	15.8	A	7.1	A	10.8	A
USGS	422622122004000	2016-10-08																									5.61	A	0.0	A	1.95	A	214	A	97.5	A	56.9	A	85.6	A	19.1	A	5.8	A	11.0	A
USGS	422622122004000	2016-10-09																									6.46	A	0.0	A	2.40	A	170	A	96.7	A	46.5	A	75.8	A	19.1	A	5.9	A	12.4	A
USGS	422622122004000	2016-10-10																									8.40	A	0.0	A	3.80	A	203	A	85.9	A	37.6	A	65.7	A	16.8	A	7.2	A	12.6	A
USGS	422622122004000	2016-10-11																									4.59	A	0.0	A	2.69	A	176	A	90.3	A	44.4	A	76.0	A	17.6	A	7.5	A	11.9	A
USGS	422622122004000	2016-10-12																																												
USGS	422622122004000	2016-10-13																																												
USGS	422622122004000	2016-10-14																																												
USGS	422622122004000	2016-10-15																																												
USGS	422622122004000	2016-10-16																																												
USGS	422622122004000	2016-10-17																																												
USGS	422622122004000	2016-10-18																																												
USGS	422622122004000	2016-10-19																																												
USGS	422622122004000	2016-10-20																																												
USGS	422622122004000	2016-10-21																																												
USGS	422622122004000	2016-10-22																																												
USGS	422622122004000	2016-10-23																																												
USGS	422622122004000	2016-10-24																																												
USGS	422622122004000	2016-10-25																																												
USGS	422622122004000	2016-10-26																																												
USGS	422622122004000	2016-10-27																																												
USGS	422622122004000	2016-10-28																																												
USGS	422622122004000	2016-10-29																																												
USGS	422622122004000	2016-10-30																																												
USGS	422622122004000	2016-10-31																																												
USGS	422622122004000	2016-11-01																																												
USGS	422622122004000	2016-11-02																																												
USGS	422622122004000	2016-11-03																																												
USGS	422622122004000	2016-11-04																																												
USGS	422622122004000	2016-11-05																																												
USGS	422622122004000	2016-11-06																																												
USGS	422622122004000	2016-11-07																																												
USGS	422622122004000	2016-11-08																																												
USGS	422622122004000	2016-11-09																																												
USGS	422622122004000	2016-11-10																																												
USGS	422622122004000	2016-11-11																																												
USGS	422622122004000	2016-11-12																																												
USGS	422622122004000	2016-11-13																																												
USGS	422622122004000	2016-11-14																																												
USGS	422622122004000	2016-11-15																																												
USGS	422622122004000	2016-11-16																																												
USGS	422622122004000	2016-11-17																																												
USGS	422622122004000	2016-11-18																																												
USGS	422622122004000	2016-11-19																																												
USGS	422622122004000	2016-11-20																																												
USGS	422622122004000	2016-11-21																																												
USGS	422622122004000	2016-11-22																																												
USGS	422622122004000	2016-11-23																																												
USGS	422622122004000	2016-11-24																																												
USGS	422622122004000	2016-11-25																																												
USGS	422622122004000	2016-11-26																																												
USGS	422622122004000	2016-11-27																																												
USGS	422622122004000	2016-11-28																																												
USGS	422622122004000	2016-11-29																																												
USGS	422622122004000	2016-11-30																																												
USGS	422622122004000	2016-12-01																																												
USGS	422622122004000	2016-12-02																																												
USGS	422622122004000	2016-12-03																																												
USGS	422622122004000	2016-12-04																																												
USGS	422622122004000	2016-12-05																																												
USGS	422622122004000	2016-12-06																																												
USGS	422622122004000	2016-12-07																																												
USGS	422622122004000	2016-12-08																																												
USGS	422622122004000	2016-12-09																																												
USGS	422622122004000	2016-12-10																																												
USGS	422622122004000	2016-12-11																																												
USGS	422622122004000	2016-12-12																																												
USGS	422622122004000	2016-12-13																																												
USGS	422622122004000	2016-12-14																																												
USGS	422622122004000	2016-12-15																																												
USGS	422622122004000	2016-12-16																																												
USGS	422622122004000	2016-12-17																																												
USGS	422622122004000	2016-12-18																																												
USGS	422622122004000	2016-12-19																																												
USGS	422622122004000	2016-12-20																																												
USGS	422622122004000	2016-12-21																																												
USGS	422622122004000	2016-12-22																																												
USGS	422622122004000	2016-12-23																																												
USGS	422622122004000	2016-12-24																																												
USGS	422622122004000	2016-12-25																																												
USGS	422622122004000	2016-12-26																																												
USGS	422622122004000	2016-12-27																																												
USGS	422622122004000	2016-12-28																																												
USGS	422622122004000	2016-12-29																																												
USGS	422622122004000	2016-12-30																																												
USGS	422622122004000	2016-12-31																																												
USGS	422622122004000	2017-01-01																																												
USGS	422622122004000	2017-01-02																																												
USGS	422622122004000	2017-01-03																																												
USGS	422622122004000	2017-01-04																																												
USGS	422622122004000	2017-01-05																																												
USGS	422622122004000	2017-01-06																																												
USGS	422622122004000	2017-01-07																																												
USGS	422622122004000	2017-01-08																																												
USGS	422622122004000	2017-01-09																																												
USGS	422622122004000	2017-01-10																																												
USGS	422622122004000	2017-01-11																																												
USGS	422622122004000	2017-01-12																																												
USGS	422622122004000	2017-01-13																																												
USGS	422622122004000	2017-01-14																																												
USGS	422622122004000	2017-01-15																																												
USGS	422622122004000	2017-01-16																																												
USGS	422622122004000	2017-01-17																																												
USGS	422622122004000	2017-01-18																																												
USGS	422622122004000	2017-01-19																																												
USGS	422622122004000	2017-01-20																																												
USGS	422622122004000	2017-01-21																																												
USGS	422622122004000	2017-01-22																																												
USGS	422622122004000	2017-01-23																																												
USGS	422622122004000	2017-01-24																																												
USGS	422622122004000	2017-01-25																																												
USGS	422622122004000	2017-01-26																																												
USGS	422622122004000	2017-01-27																																												
USGS	422622122004000	2017-01-28																																												
USGS	422622122004000	2017-01-29																																												
USGS	422622122004000	2017-01-30																																												
USGS	422622122004000	2017-01-31																																												
USGS	422622122004000	2017-02-01																																												
USGS	422622122004000	2017-02-02																																												
USGS	422622122004000	2017-02-03																																												
USGS	422622122004000	2017-02-04																																												
USGS	422622122004000	2017-02-05																																												
USGS	422622122004000	2017-02-06																																												
USGS	422622122004000	2017-02-07																																												
USGS	422622122004000	2017-02-08																																												
USGS	422622122004000	2017-02-09																																												
USGS	422622122004000	2017-02-10																																												
USGS	422622122004000	2017-02-11																																												
USGS	422622122004000	2017-02-12																																												
USGS	422622122004000	2017-02-13																																												
USGS	422622122004000	2017-02-14																																												
USGS	422622122004000	2017-02-15																																												
USGS	422622122004000	2017-02-16																																												
USGS	422622122004000	2017-02-17																																												
USGS	422622122004000	2017-02-18																																												
USGS	422622122004000	2017-02-19																																												
USGS	422622122004000	2017-02-20																																												
USGS	422622122004000	2017-02-21																																												
USGS	422622122004000	2017-02-22																																												
USGS	422622122004000	2017-02-23																																												
USGS	422622122004000	2017-02-24																																												
USGS	422622122004000	2017-02-25																																												
USGS	422622122004000	2017-02-26																																												
USGS	422622122004000	2017-02-27																																												
USGS	422622122004000	2017-02-28																																												
USGS	422622122004000	2017-03-01																																												
USGS	422622122004000	2017-03-02																																												
USGS	422622122004000	2017-03-03																																												
USGS	422622122004000	2017-03-04																																												
USGS	422622122004000	2017-03-05																																												
USGS	422622122004000	2017-03-06																																												
USGS	422622122004000	2017-03-07																																												
USGS	422622122004000	2017-03-08																																												
USGS	422622122004000	2017-03-09																																												
USGS	422622122004000	2017-03-10																																												
USGS	422622122004000	2017-03-11																																												
USGS	422622122004000	2017-03-12																																												
USGS	422622122004000	2017-03-13																																												
USGS	422622122004000	2017-03-14																																												
USGS	422622122004000	2017-03-15																																												
USGS	422622122004000	2017-03-16																																												
USGS	422622122004000	2017-03-17																																												
USGS	422622122004000	2017-03-18																																												
USGS	422622122004000	2017-03-19																																												
USGS	422622122004000	2017-03-20																																												
USGS	422622122004000	2017-03-21																																												
USGS	422622122004000	2017-03-22																																												
USGS	422622122004000	2017-03-23																																												
USGS	422622122004000	2017-03-24																																												
USGS	422622122004000	2017-03-25																																												
USGS	422622122004000	2017-03-26																																												
USGS	422622122004000	2017-03-27																																												
USGS	422622122004000	2017-03-28																																												
USGS	422622122004000	2017-03-29																																												
USGS	422622122004000	2017-03-30																																												
USGS	422622122004000	2017-03-31																																												
USGS	422622122004000	2017-04-01																																												
USGS	422622122004000	2017-04-02																																												
USGS	422622122004000	2017-04-03																																												
USGS	422622122004000	2017-04-04																																												
USGS	422622122004000	2017-04-05																																												
USGS	422622122004000	2017-04-06																																												
USGS	422622122004000	2017-04-07																																												
USGS	422622122004000	2017-04-08																																												
USGS	422622122004000	2017-04-09																																												
USGS	422622122004000	2017-04-10																																												
USGS	422622122004000	2017-04-11																																												
USGS	422622122004000	2017-04-12																																												
USGS	422622122004000	2017-04-13																																												
USGS	422622122004000	2017-04-14																																												
USGS	422622122004000	2017-04-15																																												
USGS	422622122004000	2017-04-16																																												
USGS	422622122004000	2017-04-17																																												
USGS	422622122004000	2017-04-18																																												
USGS	422622122004000	2017-04-19																																												
USGS	422622122004000	2017-04-20																																												
USGS	422622122004000	2017-04-21																																												
USGS	422622122004000	2017-04-22																																												
USGS	422622122004000	2017-04-23																																												
USGS	422622122004000	2017-04-24																																												
USGS	422622122004000	2017-04-25																																												
USGS	422622122004000	2017-04-26																																												
USGS	422622122004000	2017-04-27																																												
USGS	422622122004000	2017-04-28																																												
USGS	422622122004000	2017-04-29																																												
USGS	422622122004000	2017-04-30																																												
USGS	422622122004000	2017-05-01																																												
USGS	422622122004000	2017-05-02																																												
USGS	422622122004000	2017-05-03																																												
USGS	422622122004000	2017-05-04																																												
USGS	422622122004000	2017-05-05																																												
USGS	422622122004000	2017-05-06																																												
USGS	422622122004000	2017-05-07																																												
USGS	422622122004000	2017-05-08																																												
USGS	422622122004000	2017-05-09																																												
USGS	422622122004000	2017-05-10																																												
USGS	422622122004000	2017-05-11																																												
USGS	422622122004000	2017-05-12																																												
USGS	422622122004000	2017-05-13																																												
USGS	422622122004000	2017-05-14																																												
USGS	422622122004000	2017-05-15																																												
USGS	422622122004000	2017-05-16																																												
USGS	422622122004000	2017-05-17																																												
USGS	422622122004000	2017-05-18	12.3	A:[4]	11.2	A:[4]			8.0	A:[4]	7.8	A:[4]			98	A:[4]	97	A:[4]			9.2	A:[4]	8.8	A:[4]			7.81	A:[4]	0.0	A:[4]							37.5	A	65.5	A	16.9	A	3.3	A	9.9	A
USGS	422622122004000	2017-05-19	13.2	A	12.0	A	12.3	A	8.0	A	7.9	A	7.9	A	98	A	98	A	98	A	9.3	A	8.9	A	9.1	A	7.90	A	0.0	A	3.03	A			86.1	A	41.4	A	66.8	A	19.6	A	6.6	A	12.8	A
USGS	422622122004000	2017-05-20	14.4	A	12.6	A	13.1	A	8.2	A	7.9	A	8.0	A	98	A	98	A	98	A	9.5	A	9.0	A	9.2	A	6.42	A	0.0	A	3.26	A			91.9	A	35.7	A	64.3	A	19.0	A	7.7	A	13.7	A
USGS	422622122004000	2017-05-21	14.3	A	13.2	A	13.9	A	8.1	A	7.7	A	8.0	A	99	A	98	A	98	A	9.4	A	8.3	A	8.9	A	6.68	A	0.0	A	2.94	A			80.3	A	39.8	A	64.0	A	21.2	A	11.0	A	15.4	A
USGS	422622122004000	2017-05-22	15.0	A	13.7	A	13.9	A	8.3	A	7.7	A	7.9	A	98	A	98	A	98	A	9.9	A	8.3	A	8.7	A	4.84	A	0.30	A	1.85	A			87.1	A	46.9	A	68.8	A	24.1	A	11.4	A	17.1	A
USGS	422622122004000	2017-05-23	17.4	A	14.2	A	15.0	A	8.4	A	7.8	A	7.9	A	99	A	98	A	98	A	9.7	A	8.4	A	8.9	A	6.75	A	0.0	A	2.86	A			85.6	A	34.4	A	65.6	A	26.0	A	12.9	A	18.6	A
USGS	422622122004000	2017-05-24	17.3	A	15.2	A	16.6	A	8.4	A	7.8	A	8.2	A	99	A	98	A	98	A	9.5	A	8.1	A	8.9	A	9.57	A	0.74	A	4.99	A			80.9	A	29.8	A	56.6	A	18.8	A	11.0	A	15.7	A
USGS	422622122004000	2017-05-25	16.7	A	15.6	A	16.2	A	8.3	A	7.9	A	8.1	A	98	A	98	A	98	A	8.9	A	8.1	A	8.6	A	10.50	A	0.28	A	4.61	A	231	A	84.5	A	39.8	A	61.0	A	17.7	A	6.6	A	12.0	A
USGS	422622122004000	2017-05-26	16.4	A	15.9	A	16.0	A	8.5	A	8.1	A	8.2	A	98	A	98	A	98	A	9.3	A	8.4	A	8.6	A	6.81	A	0.0	A	2.64	A	267	A	80.9	A	30.0	A	54.1	A	20.4	A	9.0	A	14.6	A
USGS	422622122004000	2017-05-27	16.6	A	15.9	A	16.2	A	8.6	A	7.9	A	8.4	A	98	A	97	A	98	A	9.6	A	7.8	A	9.1	A	6.22	A	0.0	A	1.87	A	263	A	87.5	A	29.9	A	56.8	A	24.5	A	11.0	A	16.8	A
USGS	422622122004000	2017-05-28	18.9	A	16.1	A	16.8	A	8.7	A	7.9	A	8.5	A	98	A	98	A	98	A	10.0	A	7.8	A	9.0	A	8.73	A	0.0	A	2.97	A	210	A	85.0	A	26.4	A	59.4	A	24.5	A	12.0	A	18.4	A
USGS	422622122004000	2017-05-29	18.8	A	17.5	A	18.2	A	8.6	A	8.3	A	8.6	A	98	A	98	A	98	A	9.3	A	8.4	A	9.0	A	8.45	A	0.22	A	3.19	A	222	A	83.9	A	24.5	A	61.6	A	25.4	A	13.2	A	18.8	A
USGS	422622122004000	2017-05-30	18.9	A	18.2	A	18.6	A	8.7	A	8.5	A	8.6	A	99	A	98	A	98	A	9.2	A	8.4	A	8.9	A	11.81	A	0.0	A	4.85	A	206	A	86.4	A	53.9	A	73.4	A	20.5	A	13.1	A	15.8	A
USGS	422622122004000	2017-05-31	18.3	A	17.6	A	17.9	A	8.5	A	8.1	A	8.4	A	99	A	98	A	98	A	8.6	A	7.8	A	8.3	A	9.05	A	0.0	A	3.96	A	201	A	90.3	A	46.9	A	72.4	A	17.8	A	10.2	A	13.6	A
USGS	422622122004000	2017-06-01	18.6	A	17.5	A	17.9	A	8.5	A	8.3	A	8.3	A	98	A	98	A	98	A	8.8	A	8.1	A	8.3	A	9.22	A	0.42	A	5.40	A	239	A	86.6	A	43.7	A	66.7	A	18.3	A	11.5	A	14.8	A
USGS	422622122004000	2017-06-02	18.7	A	17.5	A	17.8	A	8.5	A	8.3	A	8.3	A	98	A	98	A	98	A	8.8	A	8.0	A	8.3	A	9.36	A	0.13	A	3.49	A	218	A	89.5	A	36.8	A	65.0	A	23.2	A	10.1	A	16.2	A
USGS	422622122004000	2017-06-03	19.3	A	17.9	A	18.4	A	8.5	A	8.2	A	8.4	A	99	A	98	A	99	A	8.6	A	7.8	A	8.2	A	10.79	A	0.0	A	4.55	A	185	A	85.6	A	39.4	A	66.3	A	22.9	A	12.7	A	17.2	A
USGS	422622122004000	2017-06-04	18.9	A	18.2	A	18.5	A	8.5	A	8.2	A	8.3	A	99	A	99	A	99	A	8.5	A	7.9	A	8.2	A	10.68	A	1.94	A	6.23	A	245	A	84.1	A	32.0	A	61.5	A	16.7	A	10.9	A	13.9	A
USGS	422622122004000	2017-06-05	19.3	A	17.7	A	18.2	A	8.4	A	7.9	A	8.1	A	99	A	99	A	99	A	8.3	A	6.9	A	7.6	A	5.57	A	0.29	A	2.72	A	249	A	85.9	A	25.9	A	57.9	A	21.5	A	7.6	A	14.3	A
USGS	422622122004000	2017-06-06	19.6	A	18.4	A	18.7	A	8.5	A	8.0	A	8.2	A	99	A	99	A	99	A	8.5	A	7.4	A	8.0	A	7.88	A	0.0	A	3.47	A	214	A	79.7	A	37.4	A	58.9	A	23.8	A	12.2	A	17.8	A
USGS	422622122004000	2017-06-07	19.6	A	18.8	A	19.1	A	8.4	A	8.0	A	8.2	A	100	A	99	A	100	A	8.2	A	7.2	A	7.8	A	7.16	A	0.43	A	3.55	A	199	A	88.6	A	39.6	A	63.8	A	21.8	A	12.9	A	17.5	A
USGS	422622122004000	2017-06-08	19.3	A	17.7	A	18.6	A	8.2	A	7.8	A	8.0	A	100	A	96	A	99	A	7.8	A	7.3	A	7.6	A	11.28	A	0.05	A	5.64	A	165	A	88.8	A	57.4	A	76.5	A	16.2	A	8.7	A	11.7	A
USGS	422622122004000	2017-06-09	17.8	A	17.2	A	17.5	A	8.0	A	7.8	A	7.9	A	100	A	99	A	100	A	7.8	A	7.1	A	7.5	A	9.95	A	0.0	A	4.95	A	224	A	89.6	A	47.3	A	73.9	A	12.0	A	5.8	A	9.0	A
USGS	422622122004000	2017-06-10	17.2	A	16.0	A	16.6	A	8.0	A	7.8	A	8.0	A	100	A	97	A	99	A	7.9	A	7.4	A	7.7	A	11.83	A	0.0	A	4.68	A	223	A	90.8	A	51.2	A	77.6	A	8.9	A	4.5	A	6.3	A
USGS	422622122004000	2017-06-11	16.0	A	14.4	A	15.1	A	8.2	A	7.9	A	8.0	A	99	A	98	A	99	A	8.6	A	7.9	A	8.1	A	10.88	A	1.17	A	5.40	A	260	A	90.0	A	68.2	A	81.2	A	9.0	A	4.2	A	6.7	A
USGS	422622122004000	2017-06-12	14.7	A	13.8	A	14.4	A	8.1	A	7.8	A	8.0	A	99	A	98	A	99	A	8.7	A	7.8	A	8.3	A	13.26	A	4.38	A	8.92	A	240	A	90.6	A	70.6	A	82.7	A	9.7	A	6.9	A	8.1	A
USGS	422622122004000	2017-06-13	14.6	A	13.3	A	13.9	A	8.3	A	7.9	A	8.0	A	99	A	98	A	99	A	9.2	A	8.1	A	8.6	A	9.58	A	0.71	A	5.57	A	209	A	86.5	A	45.0	A	68.3	A	14.6	A	6.2	A	10.3	A
USGS	422622122004000	2017-06-14	14.8	A	13.6	A	14.1	A	8.3	A	7.9	A	8.1	A	100	A	98	A	99	A	9.4	A	8.3	A	8.8	A	8.64	A	0.06	A	3.38	A	187	A	88.4	A	35.4	A	65.5	A	18.4	A	6.1	A	12.2	A
USGS	422622122004000	2017-06-15	14.9	A	14.3	A	14.5	A	8.4	A	8.1	A	8.2	A	99	A	99	A	99	A	9.4	A	8.8	A	9.1	A	8.51	A	0.43	A	4.26	A	208	A	81.5	A	59.1	A	68.4	A	18.6	A	12.3	A	15.1	A
USGS	422622122004000	2017-06-16	15.7	A	14.7	A	15.2	A	8.6	A	8.4	A	8.4	A	100	A	99	A	99	A	9.7	A	9.2	A	9.4	A	9.46	A	0.35	A	4.54	A	253	A	82.4	A	57.8	A	70.8	A	17.0	A	12.4	A	15.2	A
USGS	422622122004000	2017-06-17	16.4	A	15.2	A	15.6	A	8.6	A	8.1	A	8.4	A	100	A	99	A	100	A	9.7	A	8.5	A	9.1	A	9.46	A	0.0	A	3.76	A	188	A	90.6	A	45.8	A	71.6	A	22.0	A	10.5	A	16.0	A
USGS	422622122004000	2017-06-18	16.3	A	16.1	A	16.1	A	8.5	A	8.2	A	8.4	A	100	A	100	A	100	A	9.4	A	8.5	A	9.0	A	5.12	A	0.0	A	1.84	A	225	A	89.3	A	30.4	A	65.3	A	30.7	A	13.4	A	20.5	A
USGS	422622122004000	2017-06-19	18.9	A	15.5	A	16.2	A	9.0	A	7.7	A	7.8	A	102	A	100	A	101	A	10.9	A	6.9	A	8.3	A	9.38	A	0.0	A	3.04	A	218	A	88.5	A	40.7	A	69.5	A	29.4	A	16.4	A	21.9	A
USGS	422622122004000	2017-06-20	19.1	A	17.2	A	18.3	A	8.9	A	8.1	A	8.8	A	101	A	100	A	100	A	10.3	A	7.7	A	9.5	A	10.46	A	0.0	A	3.73	A	234	A	87.2	A	29.4	A	65.6	A	26.4	A	15.5	A	20.8	A
USGS	422622122004000	2017-06-21	19.6	A	18.1	A	18.6	A	8.9	A	8.1	A	8.7	A	101	A	100	A	101	A	9.5	A	7.6	A	8.6	A	7.16	A	0.0	A	3.19	A	297	A	82.7	A	25.1	A	55.6	A	28.1	A	14.8	A	20.2	A
USGS	422622122004000	2017-06-22	19.6	A	18.6	A	19.0	A	8.9	A	8.7	A	8.8	A	101	A	100	A	100	A	9.5	A	8.7	A	9.0	A	8.95	A	2.35	A	4.93	A	258	A	67.5	A	28.5	A	51.8	A	24.8	A	14.7	A	19.5	A
USGS	422622122004000	2017-06-23	19.5	A	19.0	A	19.2	A	9.0	A	8.6	A	8.8	A	101	A	100	A	100	A	9.7	A	8.1	A	8.8	A	6.18	A	0.0	A	2.75	A	276	A	66.6	A	24.1	A	46.1	A	29.8	A	15.8	A	21.2	A
USGS	422622122004000	2017-06-24	20.0	A	18.9	A	19.3	A	9.1	A	8.6	A	8.9	A	101	A	100	A	101	A	10.6	A	7.8	A	9.1	A	5.04	A	0.0	A	1.54	A	238	A	83.3	A	25.7	A	50.7	A	32.3	A	15.2	A	22.5	A
USGS	422622122004000	2017-06-25	21.3	A	19.5	A	20.0	A	9.4	A	8.7	A	8.9	A	102	A	101	A	101	A	12.5	A	8.1	A	9.8	A	14.00	A	0.0	A	2.88	A	227	A	76.5	A	32.4	A	54.6	A	27.5	A	16.8	A	22.4	A
USGS	422622122004000	2017-06-26	21.3	A	20.1	A	20.6	A	9.4	A	8.9	A	9.2	A	102	A	100	A	101	A	11.1	A	7.8	A	9.2	A	9.52	A	0.0	A	3.47	A	201	A	86.4	A	29.5	A	65.4	A	26.1	A	15.2	A	20.5	A
USGS	422622122004000	2017-06-27	21.6	A	20.5	A	20.9	A	9.4	A	9.1	A	9.2	A	102	A	101	A	101	A	11.1	A	8.6	A	9.5	A	9.46	A	0.0	A	4.18	A	183	A	91.3	A	36.6	A	66.5	A	23.7	A	14.3	A	19.2	A
USGS	422622122004000	2017-06-28	21.5	A	20.4	A	20.8	A	9.5	A	9.1	A	9.2	A	103	A	101	A	101	A	11.4	A	8.2	A	9.4	A	7.52	A	0.44	A	3.87	A	198	A	77.2	A	20.3	A	49.3	A	23.2	A	13.6	A	18.5	A
